State,Education_Status,Gender,Age_group,target
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Middle,Female,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttar Pradesh,Diploma,Female,0-100+,yes
Uttar Pradesh,Graduate,Female,0-100+,yes
Uttar Pradesh,No Education,Female,0-100+,yes
Uttar Pradesh,Primary,Female,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Female,0-100+,yes
Uttar Pradesh,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttar Pradesh,Matriculate/Secondary,Male,0-100+,yes
Uttar Pradesh,Middle,Male,0-100+,yes
Uttar Pradesh,Primary,Male,0-100+,yes
Uttar Pradesh,Graduate,Male,0-100+,yes
Uttar Pradesh,Diploma,Male,0-100+,yes
Uttar Pradesh,No Education,Male,0-100+,yes
Uttar Pradesh,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,no
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,no
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,no
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,no
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,no
Uttarakhand,Diploma,Female,0-100+,no
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,no
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,no
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,no
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,no
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,no
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,no
Uttarakhand,Diploma,Female,0-100+,no
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,no
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,yes
Uttarakhand,Diploma,Female,0-100+,yes
Uttarakhand,Post Graduate and Above,Female,0-100+,yes
Uttarakhand,Graduate,Female,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Uttarakhand,No Education,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Female,0-100+,yes
Uttarakhand,Middle,Female,0-100+,yes
Uttarakhand,Primary,Female,0-100+,yes
Uttarakhand,Matriculate/Secondary,Male,0-100+,yes
Uttarakhand,Diploma,Male,0-100+,yes
Uttarakhand,Middle,Male,0-100+,yes
Uttarakhand,Graduate,Male,0-100+,yes
Uttarakhand,Primary,Male,0-100+,yes
Uttarakhand,No Education,Male,0-100+,yes
Uttarakhand,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Uttarakhand,Post Graduate and Above,Male,0-100+,no
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
West Bengal,Diploma,Female,0-100+,yes
West Bengal,No Education,Female,0-100+,yes
West Bengal,Post Graduate and Above,Female,0-100+,yes
West Bengal,Middle,Female,0-100+,yes
West Bengal,Graduate,Female,0-100+,yes
West Bengal,Matriculate/Secondary,Female,0-100+,yes
West Bengal,Primary,Female,0-100+,yes
West Bengal,Post Graduate and Above,Male,0-100+,yes
West Bengal,Primary,Male,0-100+,yes
West Bengal,No Education,Male,0-100+,yes
West Bengal,Matriculate/Secondary,Male,0-100+,yes
West Bengal,Graduate,Male,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
West Bengal,Diploma,Male,0-100+,yes
West Bengal,Middle,Male,0-100+,yes
West Bengal,Graduate,Female,0-100+,yes
West Bengal,Matriculate/Secondary,Female,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
West Bengal,Middle,Female,0-100+,yes
West Bengal,Post Graduate and Above,Female,0-100+,yes
West Bengal,Primary,Female,0-100+,yes
West Bengal,No Education,Female,0-100+,yes
West Bengal,Diploma,Female,0-100+,yes
West Bengal,Graduate,Male,0-100+,yes
West Bengal,No Education,Male,0-100+,yes
West Bengal,Diploma,Male,0-100+,yes
West Bengal,Primary,Male,0-100+,yes
West Bengal,Middle,Male,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
West Bengal,Post Graduate and Above,Male,0-100+,yes
West Bengal,Matriculate/Secondary,Male,0-100+,yes
West Bengal,Diploma,Female,0-100+,yes
West Bengal,Primary,Female,0-100+,yes
West Bengal,Matriculate/Secondary,Female,0-100+,yes
West Bengal,Post Graduate and Above,Female,0-100+,yes
West Bengal,Middle,Female,0-100+,yes
West Bengal,Graduate,Female,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
West Bengal,No Education,Female,0-100+,yes
West Bengal,Primary,Male,0-100+,yes
West Bengal,Diploma,Male,0-100+,yes
West Bengal,No Education,Male,0-100+,yes
West Bengal,Matriculate/Secondary,Male,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
West Bengal,Post Graduate and Above,Male,0-100+,yes
West Bengal,Graduate,Male,0-100+,yes
West Bengal,Middle,Male,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
West Bengal,No Education,Female,0-100+,yes
West Bengal,Primary,Female,0-100+,yes
West Bengal,Graduate,Female,0-100+,yes
West Bengal,Post Graduate and Above,Female,0-100+,yes
West Bengal,Matriculate/Secondary,Female,0-100+,yes
West Bengal,Diploma,Female,0-100+,yes
West Bengal,Middle,Female,0-100+,yes
West Bengal,Post Graduate and Above,Male,0-100+,yes
West Bengal,Graduate,Male,0-100+,yes
West Bengal,Primary,Male,0-100+,yes
West Bengal,No Education,Male,0-100+,yes
West Bengal,Diploma,Male,0-100+,yes
West Bengal,Middle,Male,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
West Bengal,Matriculate/Secondary,Male,0-100+,yes
West Bengal,Middle,Female,0-100+,yes
West Bengal,Post Graduate and Above,Female,0-100+,yes
West Bengal,Primary,Female,0-100+,yes
West Bengal,Diploma,Female,0-100+,yes
West Bengal,Matriculate/Secondary,Female,0-100+,yes
West Bengal,No Education,Female,0-100+,yes
West Bengal,Graduate,Female,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
West Bengal,Primary,Male,0-100+,yes
West Bengal,Middle,Male,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
West Bengal,Matriculate/Secondary,Male,0-100+,yes
West Bengal,Graduate,Male,0-100+,yes
West Bengal,Diploma,Male,0-100+,yes
West Bengal,No Education,Male,0-100+,yes
West Bengal,Post Graduate and Above,Male,0-100+,yes
West Bengal,No Education,Female,0-100+,yes
West Bengal,Graduate,Female,0-100+,yes
West Bengal,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
West Bengal,Diploma,Female,0-100+,yes
West Bengal,Matriculate/Secondary,Female,0-100+,yes
West Bengal,Middle,Female,0-100+,yes
