State,Professional_Profile,Gender,Age_group,target
Puducherry,Farming/Agriculture Activity,Female,45-59,yes
Puducherry,Service (Private),Female,45-59,no
Puducherry,Unemployed,Female,45-59,no
Puducherry,Student,Female,45-59,no
Puducherry,Others (Please Specify),Female,45-59,no
Puducherry,Self-employed (Business activity),Female,45-59,no
Puducherry,Service (Government),Female,45-59,yes
Puducherry,Public Sector Undertaking,Female,45-59,yes
Puducherry,Retired Person,Female,45-59,no
Puducherry,House Wife,Female,45-59,yes
Puducherry,Professional Activity,Female,45-59,no
Puducherry,House Wife,Male,45-59,no
Puducherry,Retired Person,Male,45-59,no
Puducherry,Service (Government),Male,45-59,no
Puducherry,Others (Please Specify),Male,45-59,no
Puducherry,Professional Activity,Male,45-59,no
Puducherry,Others (Please Specify),Male,45-59,yes
Puducherry,Self-employed (Business activity),Male,45-59,yes
Puducherry,Unemployed,Male,45-59,yes
Puducherry,Farming/Agriculture Activity,Male,45-59,yes
Puducherry,Service (Private),Male,45-59,yes
Puducherry,Public Sector Undertaking,Male,45-59,yes
Puducherry,Student,Male,45-59,no
Puducherry,Farming/Agriculture Activity,Female,60+,no
Puducherry,Student,Female,60+,no
Puducherry,Public Sector Undertaking,Female,60+,no
Puducherry,Service (Private),Female,60+,no
Puducherry,Others (Please Specify),Female,60+,no
Puducherry,Retired Person,Female,60+,no
Puducherry,Unemployed,Female,60+,no
Puducherry,House Wife,Female,60+,yes
Puducherry,Professional Activity,Female,60+,no
Puducherry,Self-employed (Business activity),Female,60+,no
Puducherry,Service (Government),Female,60+,no
Puducherry,Retired Person,Male,60+,no
Puducherry,Farming/Agriculture Activity,Male,60+,yes
Puducherry,Professional Activity,Male,60+,no
Puducherry,Others (Please Specify),Male,60+,no
Puducherry,Service (Private),Male,60+,yes
Puducherry,Self-employed (Business activity),Male,60+,yes
Puducherry,Others (Please Specify),Male,60+,yes
Puducherry,Public Sector Undertaking,Male,60+,no
Puducherry,Student,Male,60+,no
Puducherry,House Wife,Male,60+,no
Puducherry,Unemployed,Male,60+,yes
Puducherry,Service (Government),Male,60+,no
Puducherry,Student,Female,0-14,yes
Puducherry,Service (Government),Female,0-14,no
Puducherry,Service (Private),Female,0-14,no
Puducherry,Farming/Agriculture Activity,Female,0-14,no
Puducherry,House Wife,Female,0-14,no
Puducherry,Others (Please Specify),Female,0-14,no
Puducherry,Retired Person,Female,0-14,no
Puducherry,Unemployed,Female,0-14,no
Puducherry,Public Sector Undertaking,Female,0-14,no
Puducherry,Self-employed (Business activity),Female,0-14,no
Puducherry,Professional Activity,Female,0-14,no
Puducherry,Self-employed (Business activity),Male,0-14,no
Puducherry,Farming/Agriculture Activity,Male,0-14,no
Puducherry,Service (Government),Male,0-14,no
Puducherry,Professional Activity,Male,0-14,no
Puducherry,Unemployed,Male,0-14,no
Puducherry,Others (Please Specify),Male,0-14,no
Puducherry,Service (Private),Male,0-14,no
Puducherry,Retired Person,Male,0-14,no
Puducherry,Student,Male,0-14,yes
Puducherry,Public Sector Undertaking,Male,0-14,no
Puducherry,House Wife,Male,0-14,no
Puducherry,Self-employed (Business activity),Female,15-29,no
Puducherry,Public Sector Undertaking,Female,15-29,no
Puducherry,Farming/Agriculture Activity,Female,15-29,yes
Puducherry,Service (Government),Female,15-29,no
Puducherry,Service (Private),Female,15-29,yes
Puducherry,Retired Person,Female,15-29,no
Puducherry,Others (Please Specify),Female,15-29,no
Puducherry,Student,Female,15-29,yes
Puducherry,House Wife,Female,15-29,yes
Puducherry,Professional Activity,Female,15-29,no
Puducherry,Unemployed,Female,15-29,yes
Puducherry,Professional Activity,Male,15-29,no
Puducherry,Public Sector Undertaking,Male,15-29,no
Puducherry,Service (Government),Male,15-29,yes
Puducherry,Service (Private),Male,15-29,yes
Puducherry,House Wife,Male,15-29,no
Puducherry,Unemployed,Male,15-29,yes
Puducherry,Others (Please Specify),Male,15-29,no
Puducherry,Others (Please Specify),Male,15-29,yes
Puducherry,Retired Person,Male,15-29,no
Puducherry,Farming/Agriculture Activity,Male,15-29,yes
Puducherry,Student,Male,15-29,yes
Puducherry,Self-employed (Business activity),Male,15-29,yes
Puducherry,Service (Private),Female,30-44,yes
Puducherry,Professional Activity,Female,30-44,no
Puducherry,Service (Government),Female,30-44,yes
Puducherry,Public Sector Undertaking,Female,30-44,no
Puducherry,Self-employed (Business activity),Female,30-44,no
Puducherry,Unemployed,Female,30-44,yes
Puducherry,Farming/Agriculture Activity,Female,30-44,yes
Puducherry,House Wife,Female,30-44,yes
Puducherry,Student,Female,30-44,no
Puducherry,Others (Please Specify),Female,30-44,no
Puducherry,Retired Person,Female,30-44,no
Puducherry,Unemployed,Male,30-44,yes
Puducherry,Student,Male,30-44,no
Puducherry,House Wife,Male,30-44,no
Puducherry,Retired Person,Male,30-44,yes
Puducherry,Farming/Agriculture Activity,Male,30-44,yes
Puducherry,Professional Activity,Male,30-44,no
Puducherry,Service (Government),Male,30-44,yes
Puducherry,Self-employed (Business activity),Male,30-44,yes
Puducherry,Service (Private),Male,30-44,yes
Puducherry,Others (Please Specify),Male,30-44,yes
Puducherry,Others (Please Specify),Male,30-44,no
Puducherry,Public Sector Undertaking,Male,30-44,yes
Puducherry,Professional Activity,Female,45-59,no
Puducherry,Self-employed (Business activity),Female,45-59,no
Puducherry,Retired Person,Female,45-59,yes
Puducherry,Student,Female,45-59,no
Puducherry,House Wife,Female,45-59,yes
Puducherry,Unemployed,Female,45-59,no
Puducherry,Service (Private),Female,45-59,no
Puducherry,Service (Government),Female,45-59,no
Puducherry,Public Sector Undertaking,Female,45-59,no
Puducherry,Others (Please Specify),Female,45-59,no
Puducherry,Farming/Agriculture Activity,Female,45-59,no
Puducherry,Student,Male,45-59,no
Puducherry,Retired Person,Male,45-59,yes
Puducherry,Farming/Agriculture Activity,Male,45-59,yes
Puducherry,Others (Please Specify),Male,45-59,yes
Puducherry,House Wife,Male,45-59,no
Puducherry,Self-employed (Business activity),Male,45-59,yes
Puducherry,Others (Please Specify),Male,45-59,no
Puducherry,Service (Private),Male,45-59,yes
Puducherry,Service (Government),Male,45-59,yes
Puducherry,Unemployed,Male,45-59,yes
Puducherry,Public Sector Undertaking,Male,45-59,yes
Puducherry,Professional Activity,Male,45-59,no
Puducherry,Farming/Agriculture Activity,Female,60+,yes
Puducherry,Student,Female,60+,no
Puducherry,Service (Private),Female,60+,yes
Puducherry,Professional Activity,Female,60+,no
Puducherry,Retired Person,Female,60+,yes
Puducherry,Others (Please Specify),Female,60+,no
Puducherry,Self-employed (Business activity),Female,60+,no
Puducherry,House Wife,Female,60+,yes
Puducherry,Service (Government),Female,60+,no
Puducherry,Unemployed,Female,60+,no
Puducherry,Public Sector Undertaking,Female,60+,no
Puducherry,Self-employed (Business activity),Male,60+,yes
Puducherry,Professional Activity,Male,60+,no
Puducherry,Service (Government),Male,60+,yes
Puducherry,Public Sector Undertaking,Male,60+,no
Puducherry,Others (Please Specify),Male,60+,yes
Puducherry,Retired Person,Male,60+,no
Puducherry,Student,Male,60+,no
Puducherry,Service (Private),Male,60+,yes
Puducherry,House Wife,Male,60+,no
Puducherry,Farming/Agriculture Activity,Male,60+,yes
Puducherry,Others (Please Specify),Male,60+,no
Puducherry,Unemployed,Male,60+,yes
Puducherry,House Wife,Female,0-14,no
Puducherry,Unemployed,Female,0-14,no
Puducherry,Self-employed (Business activity),Female,0-14,no
Puducherry,Public Sector Undertaking,Female,0-14,no
Puducherry,Professional Activity,Female,0-14,no
Puducherry,Service (Government),Female,0-14,no
Puducherry,Farming/Agriculture Activity,Female,0-14,no
Puducherry,Student,Female,0-14,no
Puducherry,Retired Person,Female,0-14,no
Puducherry,Others (Please Specify),Female,0-14,no
Puducherry,Service (Private),Female,0-14,no
Puducherry,Unemployed,Male,0-14,no
Puducherry,Public Sector Undertaking,Male,0-14,no
Puducherry,Professional Activity,Male,0-14,yes
Puducherry,Retired Person,Male,0-14,no
Puducherry,Farming/Agriculture Activity,Male,0-14,no
Puducherry,Others (Please Specify),Male,0-14,no
Puducherry,Student,Male,0-14,yes
Puducherry,House Wife,Male,0-14,no
Puducherry,Self-employed (Business activity),Male,0-14,no
Puducherry,Service (Private),Male,0-14,no
Puducherry,Service (Government),Male,0-14,no
Puducherry,Farming/Agriculture Activity,Female,15-29,yes
Puducherry,Retired Person,Female,15-29,no
Puducherry,Others (Please Specify),Female,15-29,yes
Puducherry,Student,Female,15-29,yes
Puducherry,Unemployed,Female,15-29,yes
Puducherry,Public Sector Undertaking,Female,15-29,no
Puducherry,Self-employed (Business activity),Female,15-29,yes
Puducherry,Service (Government),Female,15-29,yes
Puducherry,Service (Private),Female,15-29,yes
Puducherry,Others (Please Specify),Female,15-29,no
Puducherry,Professional Activity,Female,15-29,yes
Puducherry,House Wife,Female,15-29,yes
Puducherry,Others (Please Specify),Male,15-29,no
Puducherry,Student,Male,15-29,yes
Puducherry,Others (Please Specify),Male,15-29,yes
Puducherry,House Wife,Male,15-29,no
Puducherry,Unemployed,Male,15-29,yes
Puducherry,Retired Person,Male,15-29,no
Puducherry,Service (Private),Male,15-29,yes
Puducherry,Service (Government),Male,15-29,yes
Puducherry,Public Sector Undertaking,Male,15-29,yes
Puducherry,Professional Activity,Male,15-29,yes
Puducherry,Farming/Agriculture Activity,Male,15-29,yes
Puducherry,Self-employed (Business activity),Male,15-29,yes
Puducherry,Service (Government),Female,30-44,yes
Puducherry,House Wife,Female,30-44,yes
Puducherry,Farming/Agriculture Activity,Female,30-44,no
Puducherry,Public Sector Undertaking,Female,30-44,no
Puducherry,Unemployed,Female,30-44,yes
Puducherry,Service (Private),Female,30-44,no
Puducherry,Self-employed (Business activity),Female,30-44,no
Puducherry,Retired Person,Female,30-44,no
Puducherry,Student,Female,30-44,no
Puducherry,Others (Please Specify),Female,30-44,no
Puducherry,Professional Activity,Female,30-44,no
Puducherry,Others (Please Specify),Female,30-44,yes
Puducherry,Others (Please Specify),Male,30-44,yes
Puducherry,Others (Please Specify),Male,30-44,no
Puducherry,Unemployed,Male,30-44,yes
Puducherry,Farming/Agriculture Activity,Male,30-44,yes
Puducherry,Professional Activity,Male,30-44,yes
Puducherry,Retired Person,Male,30-44,no
Puducherry,Service (Government),Male,30-44,yes
Puducherry,Service (Private),Male,30-44,yes
Puducherry,Self-employed (Business activity),Male,30-44,yes
Puducherry,Student,Male,30-44,no
Puducherry,House Wife,Male,30-44,no
Puducherry,Public Sector Undertaking,Male,30-44,yes
Puducherry,Unemployed,Female,45-59,no
Puducherry,Service (Government),Female,45-59,no
Puducherry,Farming/Agriculture Activity,Female,45-59,no
Puducherry,Service (Private),Female,45-59,no
Puducherry,Others (Please Specify),Female,45-59,yes
Puducherry,Retired Person,Female,45-59,no
Puducherry,House Wife,Female,45-59,yes
Puducherry,Professional Activity,Female,45-59,no
Puducherry,Public Sector Undertaking,Female,45-59,no
Puducherry,Self-employed (Business activity),Female,45-59,no
Puducherry,Student,Female,45-59,no
Puducherry,Others (Please Specify),Female,45-59,no
Puducherry,Self-employed (Business activity),Male,45-59,yes
Puducherry,Professional Activity,Male,45-59,yes
Puducherry,Service (Government),Male,45-59,yes
Puducherry,Farming/Agriculture Activity,Male,45-59,yes
Puducherry,Others (Please Specify),Male,45-59,yes
Puducherry,Retired Person,Male,45-59,no
Puducherry,Student,Male,45-59,no
Puducherry,Unemployed,Male,45-59,yes
Puducherry,House Wife,Male,45-59,no
Puducherry,Others (Please Specify),Male,45-59,yes
Puducherry,Public Sector Undertaking,Male,45-59,yes
Puducherry,Service (Private),Male,45-59,yes
Puducherry,Farming/Agriculture Activity,Female,60+,no
Puducherry,Professional Activity,Female,60+,no
Puducherry,Public Sector Undertaking,Female,60+,no
Puducherry,Service (Government),Female,60+,no
Puducherry,Unemployed,Female,60+,yes
Puducherry,Service (Private),Female,60+,no
Puducherry,Others (Please Specify),Female,60+,no
Puducherry,Self-employed (Business activity),Female,60+,no
Puducherry,Retired Person,Female,60+,no
Puducherry,Student,Female,60+,no
Puducherry,House Wife,Female,60+,yes
Puducherry,Service (Government),Male,60+,no
Puducherry,Farming/Agriculture Activity,Male,60+,yes
Puducherry,House Wife,Male,60+,no
Puducherry,Others (Please Specify),Male,60+,yes
Puducherry,Student,Male,60+,no
Puducherry,Others (Please Specify),Male,60+,yes
Puducherry,Service (Private),Male,60+,yes
Puducherry,Unemployed,Male,60+,yes
Puducherry,Public Sector Undertaking,Male,60+,yes
Puducherry,Retired Person,Male,60+,no
Puducherry,Professional Activity,Male,60+,yes
Puducherry,Self-employed (Business activity),Male,60+,yes
Puducherry,Public Sector Undertaking,Female,0-14,no
Puducherry,Self-employed (Business activity),Female,0-14,no
Puducherry,Student,Female,0-14,yes
Puducherry,Professional Activity,Female,0-14,no
Puducherry,Retired Person,Female,0-14,no
Puducherry,Service (Government),Female,0-14,no
Puducherry,Unemployed,Female,0-14,no
Puducherry,Farming/Agriculture Activity,Female,0-14,no
Puducherry,House Wife,Female,0-14,no
Puducherry,Others (Please Specify),Female,0-14,no
Puducherry,Service (Private),Female,0-14,no
Puducherry,Professional Activity,Male,0-14,no
Puducherry,Student,Male,0-14,yes
Puducherry,Service (Private),Male,0-14,no
Puducherry,House Wife,Male,0-14,no
Puducherry,Others (Please Specify),Male,0-14,no
Puducherry,Farming/Agriculture Activity,Male,0-14,no
Puducherry,Unemployed,Male,0-14,no
Puducherry,Public Sector Undertaking,Male,0-14,no
Puducherry,Self-employed (Business activity),Male,0-14,no
Puducherry,Retired Person,Male,0-14,no
Puducherry,Service (Government),Male,0-14,no
Puducherry,Others (Please Specify),Female,15-29,no
Puducherry,Student,Female,15-29,yes
Puducherry,House Wife,Female,15-29,yes
Puducherry,Public Sector Undertaking,Female,15-29,no
Puducherry,Farming/Agriculture Activity,Female,15-29,yes
Puducherry,Service (Government),Female,15-29,yes
Puducherry,Self-employed (Business activity),Female,15-29,no
Puducherry,Retired Person,Female,15-29,no
Puducherry,Professional Activity,Female,15-29,no
Puducherry,Service (Private),Female,15-29,yes
Puducherry,Unemployed,Female,15-29,yes
Puducherry,Others (Please Specify),Male,15-29,yes
Puducherry,Retired Person,Male,15-29,no
Puducherry,Service (Government),Male,15-29,yes
Puducherry,Student,Male,15-29,yes
Puducherry,Professional Activity,Male,15-29,yes
Puducherry,House Wife,Male,15-29,no
Puducherry,Farming/Agriculture Activity,Male,15-29,yes
Puducherry,Public Sector Undertaking,Male,15-29,no
Puducherry,Others (Please Specify),Male,15-29,yes
Puducherry,Unemployed,Male,15-29,yes
Puducherry,Service (Private),Male,15-29,yes
Puducherry,Self-employed (Business activity),Male,15-29,yes
Puducherry,Service (Private),Female,30-44,no
Puducherry,Service (Government),Female,30-44,no
Puducherry,Retired Person,Female,30-44,no
Puducherry,Student,Female,30-44,no
Puducherry,Farming/Agriculture Activity,Female,30-44,yes
Puducherry,Unemployed,Female,30-44,yes
Puducherry,Self-employed (Business activity),Female,30-44,yes
Puducherry,Professional Activity,Female,30-44,no
Puducherry,Public Sector Undertaking,Female,30-44,no
Puducherry,House Wife,Female,30-44,yes
Puducherry,Others (Please Specify),Female,30-44,yes
Puducherry,Self-employed (Business activity),Male,30-44,yes
Puducherry,Student,Male,30-44,no
Puducherry,Farming/Agriculture Activity,Male,30-44,yes
Puducherry,Unemployed,Male,30-44,yes
Puducherry,Others (Please Specify),Male,30-44,yes
Puducherry,Retired Person,Male,30-44,no
Puducherry,Service (Government),Male,30-44,yes
Puducherry,Service (Private),Male,30-44,yes
Puducherry,Professional Activity,Male,30-44,yes
Puducherry,House Wife,Male,30-44,no
Puducherry,Others (Please Specify),Male,30-44,yes
Puducherry,Public Sector Undertaking,Male,30-44,no
Puducherry,Service (Government),Female,45-59,yes
Puducherry,Farming/Agriculture Activity,Female,45-59,yes
Puducherry,Service (Private),Female,45-59,no
Puducherry,Public Sector Undertaking,Female,45-59,no
Puducherry,Others (Please Specify),Female,45-59,no
Puducherry,Self-employed (Business activity),Female,45-59,no
Puducherry,Student,Female,45-59,no
Puducherry,Unemployed,Female,45-59,yes
Puducherry,House Wife,Female,45-59,yes
Puducherry,Professional Activity,Female,45-59,no
Puducherry,Retired Person,Female,45-59,no
Puducherry,Farming/Agriculture Activity,Male,45-59,yes
Puducherry,House Wife,Male,45-59,no
Puducherry,Professional Activity,Male,45-59,yes
Puducherry,Service (Government),Male,45-59,yes
Puducherry,Service (Private),Male,45-59,yes
Puducherry,Self-employed (Business activity),Male,45-59,yes
Puducherry,Others (Please Specify),Male,45-59,yes
Puducherry,Others (Please Specify),Male,45-59,yes
Puducherry,Retired Person,Male,45-59,yes
Puducherry,Unemployed,Male,45-59,yes
Puducherry,Public Sector Undertaking,Male,45-59,no
Puducherry,Student,Male,45-59,no
Puducherry,Student,Female,60+,no
Puducherry,Farming/Agriculture Activity,Female,60+,yes
Puducherry,Public Sector Undertaking,Female,60+,no
Puducherry,Service (Private),Female,60+,no
Puducherry,Others (Please Specify),Female,60+,no
Puducherry,Retired Person,Female,60+,no
Puducherry,Professional Activity,Female,60+,no
Puducherry,Self-employed (Business activity),Female,60+,no
Puducherry,House Wife,Female,60+,yes
Puducherry,Service (Government),Female,60+,no
Puducherry,Unemployed,Female,60+,yes
Puducherry,Self-employed (Business activity),Male,60+,no
Puducherry,Professional Activity,Male,60+,yes
Puducherry,Unemployed,Male,60+,yes
Puducherry,Farming/Agriculture Activity,Male,60+,yes
Puducherry,Retired Person,Male,60+,yes
Puducherry,Others (Please Specify),Male,60+,yes
Puducherry,Service (Private),Male,60+,no
Puducherry,Student,Male,60+,no
Puducherry,Public Sector Undertaking,Male,60+,no
Puducherry,House Wife,Male,60+,no
Puducherry,Others (Please Specify),Male,60+,yes
Puducherry,Service (Government),Male,60+,no
Puducherry,Service (Private),Female,0-14,no
Puducherry,Farming/Agriculture Activity,Female,0-14,no
Puducherry,Service (Government),Female,0-14,no
Puducherry,House Wife,Female,0-14,no
Puducherry,Others (Please Specify),Female,0-14,no
Puducherry,Unemployed,Female,0-14,no
