State,Social_Status,Gender,Age_group,target
Tripura,Never Married,Male,0-100+,yes
Tripura,Divorcee,Male,0-100+,no
Tripura,Seperated,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Married,Male,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Never Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Female,0-100+,yes
Uttar Pradesh,Seperated,Female,0-100+,yes
Uttar Pradesh,Divorcee,Female,0-100+,yes
Uttar Pradesh,Married,Female,0-100+,yes
Uttar Pradesh,Widowed/Widower,Male,0-100+,yes
Uttar Pradesh,Seperated,Male,0-100+,yes
Uttar Pradesh,Never Married,Male,0-100+,yes
Uttar Pradesh,Divorcee,Male,0-100+,yes
Uttar Pradesh,Married,Male,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,no
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,no
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,no
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,no
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,no
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,no
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,no
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,yes
Uttarakhand,Married,Female,0-100+,yes
Uttarakhand,Seperated,Female,0-100+,no
Uttarakhand,Never Married,Female,0-100+,yes
Uttarakhand,Divorcee,Female,0-100+,yes
Uttarakhand,Widowed/Widower,Female,0-100+,yes
Uttarakhand,Married,Male,0-100+,yes
Uttarakhand,Seperated,Male,0-100+,yes
Uttarakhand,Divorcee,Male,0-100+,no
Uttarakhand,Widowed/Widower,Male,0-100+,yes
Uttarakhand,Never Married,Male,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Seperated,Female,0-100+,yes
West Bengal,Married,Female,0-100+,yes
West Bengal,Divorcee,Female,0-100+,yes
West Bengal,Widowed/Widower,Female,0-100+,yes
West Bengal,Never Married,Female,0-100+,yes
West Bengal,Seperated,Male,0-100+,yes
West Bengal,Widowed/Widower,Male,0-100+,yes
West Bengal,Married,Male,0-100+,yes
West Bengal,Divorcee,Male,0-100+,yes
West Bengal,Never Married,Male,0-100+,yes
